Position,Track Name,Artist,Streams,URL,Date,Unique ID
46,Mr. Right Now (feat. Drake),21 Savage,10465713,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,10.15.20,
47,Don't Start Now,Dua Lipa,10412518,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,10.15.20,
48,Wishing Well,Juice WRLD,10371095,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,10.15.20,
49,Caramelo,Ozuna,10365806,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo,10.15.20,
50,Mi Cuarto,Jerry Di,10015357,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,10.15.20,
51,Jeans,Justin Quiles,9417543,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW,10.15.20,
52,Pretty Savage,BLACKPINK,9350091,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,10.15.20,
53,Blueberry Faygo,Lil Mosey,9172034,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,10.15.20,
54,my ex's best friend (with blackbear),Machine Gun Kelly,9167308,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,10.15.20,
55,Go Crazy,Chris Brown,9155040,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,10.15.20,
56,Rain On Me (with Ariana Grande),Lady Gaga,9142920,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,10.15.20,
57,Runnin,21 Savage,8826439,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,10.15.20,
58,Circles,Post Malone,8814262,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,10.15.20,
59,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,8542404,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,10.15.20,
60,Stuck with U (with Justin Bieber),Ariana Grande,8519823,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,10.15.20,
61,Daisy,Ashnikko,8491295,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,10.15.20,
62,goosebumps,Travis Scott,8405268,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,10.15.20,
63,Señorita,Shawn Mendes,8377880,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,10.15.20,
64,Mad at Disney,salem ilese,8355652,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,10.15.20,
65,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,8337417,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,10.15.20,
66,Parce (feat. Justin Quiles),Maluma,8248818,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ,10.15.20,
67,Memories,Maroon 5,8182042,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,10.15.20,
68,The Box,Roddy Ricch,8097521,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,10.15.20,
69,Adore You,Harry Styles,8055902,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,10.15.20,
70,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,8024007,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp,10.15.20,
71,Kings & Queens,Ava Max,7997052,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx,10.15.20,
72,Lucid Dreams,Juice WRLD,7993282,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,10.15.20,
73,Sofia,Clairo,7980285,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,10.15.20,
74,Levitating (feat. DaBaby),Dua Lipa,7947919,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr,10.15.20,
75,ily (i love you baby) (feat. Emilee),Surf Mesa,7928499,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,10.15.20,
76,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,7912264,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,10.15.20,
77,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,7903155,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn,10.15.20,
78,GREECE (feat. Drake),DJ Khaled,7671172,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,10.15.20,
79,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7633498,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,10.15.20,
80,Robbery,Juice WRLD,7602315,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,10.15.20,
81,Falling,Trevor Daniel,7496123,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,10.15.20,
82,HIGHEST IN THE ROOM,Travis Scott,7485103,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,10.15.20,
83,Intentions (feat. Quavo),Justin Bieber,7475544,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,10.15.20,
84,Toosie Slide,Drake,7366789,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,10.15.20,
85,Djadja (feat. Maluma) - Remix,Aya Nakamura,7320776,https://open.spotify.com/track/13vDU8nPsvTGEVTMB8Vw7g,10.15.20,
86,Diamonds,Sam Smith,7312683,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv,10.15.20,
87,Shallow,Lady Gaga,7280027,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,10.15.20,
88,Jerusalema (feat. Nomcebo Zikode),Master KG,7257545,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi,10.15.20,
89,Break My Heart,Dua Lipa,7255096,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,10.15.20,
90,Me Gusta (with Cardi B & Myke Towers),Anitta,7252324,https://open.spotify.com/track/7e1VoRlNumuEkXlITMHKLE,10.15.20,
91,lovely (with Khalid),Billie Eilish,7232490,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,10.15.20,
92,bad guy,Billie Eilish,7204530,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,10.15.20,
93,Tusa,KAROL G,7162297,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,10.15.20,
94,Smile (with The Weeknd),Juice WRLD,7071328,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,10.15.20,
95,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",Super Yei,6949327,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl,10.15.20,
96,SICKO MODE,Travis Scott,6897845,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,10.15.20,
97,Electric Love,BØRNS,6896536,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ,10.15.20,
98,You Got It,Vedo,6857222,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,10.15.20,
99,Mi Niña,Wisin,6776866,https://open.spotify.com/track/2bgcUk2A3jjKbCJ7KPquTi,10.15.20,
100,If the World Was Ending - feat. Julia Michaels,JP Saxe,6729555,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,10.15.20,
101,Party Girl,StaySolidRocky,6707702,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,10.15.20,
102,Still Don't Know My Name,Labrinth,6696357,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV,10.15.20,
103,Tick Tock (feat. 24kGoldn),Clean Bandit,6657665,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3,10.15.20,
104,Ayer Me Llamó Mi Ex (feat. Lenny Santos),KHEA,6624948,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9,10.15.20,
105,Don Don,Daddy Yankee,6559186,https://open.spotify.com/track/3kml9ZdpT7UYk1ugkjqOzt,10.15.20,
106,Dior,Pop Smoke,6538907,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,10.15.20,
107,Believer,Imagine Dragons,6527609,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,10.15.20,
108,Life Is Good (feat. Drake),Future,6526684,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,10.15.20,
109,"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,6395335,https://open.spotify.com/track/2fTdRdN73RgIgcUZN33dvt,10.15.20,
110,Falling,Harry Styles,6359332,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp,10.15.20,
111,Azul,J Balvin,6285294,https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1,10.15.20,
112,Love To Hate Me,BLACKPINK,6267497,https://open.spotify.com/track/7iKDsPfLT0d5mu2htfMKBZ,10.15.20,
113,ROXANNE,Arizona Zervas,6267157,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,10.15.20,
114,Ride It,Regard,6239629,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,10.15.20,
115,Crazy Over You,BLACKPINK,6204046,https://open.spotify.com/track/7qq0EOPW4RRlqdvMBmdd73,10.15.20,
116,Favorito,Camilo,6186757,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q,10.15.20,
117,Say You Won't Let Go,James Arthur,6186041,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,10.15.20,
118,Mamichula - con Nicki Nicole,Trueno,6179227,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM,10.15.20,
119,Sweater Weather,The Neighbourhood,6089985,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,10.15.20,
120,Wolves (feat. Post Malone),Big Sean,6086754,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,10.15.20,
121,Be Kind (with Halsey),Marshmello,6022151,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,10.15.20,
122,Martin & Gina,Polo G,5936933,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ,10.15.20,
123,In Your Eyes,The Weeknd,5926336,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,10.15.20,
124,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,5925025,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,10.15.20,
125,Be Like That - feat. Swae Lee & Khalid,Kane Brown,5919696,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ,10.15.20,
126,Relación,Sech,5912004,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ,10.15.20,
127,Jocelyn Flores,XXXTENTACION,5878474,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,10.15.20,
128,Got It On Me,Pop Smoke,5871071,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,10.15.20,
129,La Nota,Manuel Turizo,5860086,https://open.spotify.com/track/7ndTONDDRFGiPnnhOzOXxq,10.15.20,
130,Caramelo - Remix,Ozuna,5845511,https://open.spotify.com/track/67jvGGbJmOmVonlyX3mNkV,10.15.20,
131,everything i wanted,Billie Eilish,5833259,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,10.15.20,
132,Quiéreme Mientras Se Pueda,Manuel Turizo,5774853,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M,10.15.20,
133,Someone To You,BANNERS,5769003,https://open.spotify.com/track/2f0pn9DkEJwAzXApnFh5cr,10.15.20,
134,Perfect,Ed Sheeran,5721873,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,10.15.20,
135,Bande organisée,13 Organisé,5706019,https://open.spotify.com/track/6YzQOngfcV0W9F8UOTnEEK,10.15.20,
136,I Don't Care (with Justin Bieber),Ed Sheeran,5687266,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,10.15.20,
137,24 (feat. Lil Baby),Money Man,5674483,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,10.15.20,
138,MAMACITA,Black Eyed Peas,5671683,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3,10.15.20,
139,All Girls Are The Same,Juice WRLD,5661563,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,10.15.20,
140,Shape of You,Ed Sheeran,5589895,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,10.15.20,
141,Say So,Doja Cat,5581852,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,10.15.20,
142,Rojo,J Balvin,5513652,https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi,10.15.20,
143,7 rings,Ariana Grande,5510195,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,10.15.20,
144,Stunnin' (feat. Harm Franklin),Curtis Waters,5494811,https://open.spotify.com/track/2JSmxLqt8h7ZpJJkfuLJvK,10.15.20,
145,Bohemian Rhapsody - 2011 Mix,Queen,5489040,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,10.15.20,
146,Hasta Que Dios Diga,Anuel AA,5456599,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1,10.15.20,
147,All of Me,John Legend,5453315,https://open.spotify.com/track/3U4isOIWM3VvDubwSI3y7a,10.15.20,
148,Sunday Best,Surfaces,5405776,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,10.15.20,
149,SAD!,XXXTENTACION,5380105,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,10.15.20,
150,Be Alright,Dean Lewis,5324886,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy,10.15.20,
151,You Never Know,BLACKPINK,5304382,https://open.spotify.com/track/39kzWAiVPpycdMpr745oPj,10.15.20,
152,THE SCOTTS,THE SCOTTS,5292384,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,10.15.20,
153,Madrid,Maluma,5273354,https://open.spotify.com/track/19OXtYzrJyCrQvTbfukt4H,10.15.20,
154,rockstar (feat. 21 Savage),Post Malone,5272058,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,10.15.20,
155,After Party,Don Toliver,5260256,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,10.15.20,
156,hot girl bummer,blackbear,5247369,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,10.15.20,
157,Godzilla (feat. Juice WRLD),Eminem,5243789,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,10.15.20,
158,OK Not To Be OK,Marshmello,5198980,https://open.spotify.com/track/0zzVTGyRrWpQu8Fr28NRAv,10.15.20,
159,Recairei - Ao Vivo,Os Barões Da Pisadinha,5177796,https://open.spotify.com/track/71FrGl0XcpL3VId65tB5mg,10.15.20,
160,Play Date,Melanie Martinez,5163325,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,10.15.20,
161,Beautiful People (feat. Khalid),Ed Sheeran,5161133,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,10.15.20,
162,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,5146854,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG,10.15.20,
163,Are You Bored Yet? (feat. Clairo),Wallows,5141948,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm,10.15.20,
164,TKN (feat. Travis Scott),ROSALÍA,5139957,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,10.15.20,
165,Without Me,Halsey,5123407,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,10.15.20,
166,Supalonely,BENEE,5089970,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,10.15.20,
167,Yo Perreo Sola,Bad Bunny,5052972,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw,10.15.20,
168,Safaera,Bad Bunny,5036143,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y,10.15.20,
169,when the party's over,Billie Eilish,5031811,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,10.15.20,
170,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,5022726,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,10.15.20,
171,Investe Em Mim,Jonas Esticado,4997369,https://open.spotify.com/track/15k1TDabqSEmyXOwMq9RM7,10.15.20,
172,Daddy Issues,The Neighbourhood,4968666,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,10.15.20,
173,Glock In My Lap,21 Savage,4947593,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k,10.15.20,
174,Happier,Marshmello,4933943,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,10.15.20,
175,Better,ZAYN,4933462,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG,10.15.20,
176,In the End,Linkin Park,4921716,https://open.spotify.com/track/60a0Rd6pjrkxjPbaKzXjfq,10.15.20,
177,my future,Billie Eilish,4917686,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C,10.15.20,
178,El Mismo Aire - con Pablo Alborán,Camilo,4901464,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS,10.15.20,
179,Elegí (feat. Dímelo Flow),Rauw Alejandro,4883979,https://open.spotify.com/track/50ZC4PM7hywH27RcCfViau,10.15.20,
180,The Less I Know The Better,Tame Impala,4875306,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,10.15.20,
181,Photograph,Ed Sheeran,4858230,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,10.15.20,
182,Thinking out Loud,Ed Sheeran,4853085,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,10.15.20,
183,Take Me To Church,Hozier,4849117,https://open.spotify.com/track/3dYD57lRAUcMHufyqn9GcI,10.15.20,
184,Get You The Moon (feat. Snøw),Kina,4842676,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,10.15.20,
185,Heart Of Glass (Live from the iHeart Festival),Miley Cyrus,4831754,https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j,10.15.20,
186,Boy With Luv (feat. Halsey),BTS,4827970,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,10.15.20,
187,Let Her Go,Passenger,4815894,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,10.15.20,
188,Star Shopping,Lil Peep,4792532,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,10.15.20,
189,"10,000 Hours (with Justin Bieber)",Dan + Shay,4792329,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,10.15.20,
190,Lose Control,MEDUZA,4765539,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,10.15.20,
191,forget me too (feat. Halsey),Machine Gun Kelly,4751756,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m,10.15.20,
192,Oh Juliana,Niack,4751064,https://open.spotify.com/track/4xWzZmX4K1yyrdtRfbUvjt,10.15.20,
193,"PORFA Remix ( Feat. Maluma, Nicky Jam, Sech) - Remix",Feid,4727923,https://open.spotify.com/track/7lUdbnz7wsv3C9zzf4WHl9,10.15.20,
194,Wonderwall - Remastered,Oasis,4686211,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,10.15.20,
195,CÓMO SE SIENTE - Remix,Jhay Cortez,4667838,https://open.spotify.com/track/2tFwfmceQa1Y6nRPhYbEtC,10.15.20,
196,Something Just Like This,The Chainsmokers,4659706,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,10.15.20,
197,Lose Somebody,Kygo,4649286,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,10.15.20,
198,No Guidance (feat. Drake),Chris Brown,4641393,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,10.15.20,
199,SLOW DANCING IN THE DARK,Joji,4638766,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d,10.15.20,
200,It's You,Ali Gatie,4634480,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29,10.15.20,
Position,Track Name,Artist,Streams,URL,Date,
1,Mood (feat. iann dior),24kGoldn,35709174,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,10.22.20,
2,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,30463204,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,10.22.20,
3,WAP (feat. Megan Thee Stallion),Cardi B,26814366,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,10.22.20,
4,Dynamite,BTS,25807515,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,10.22.20,
5,Hawái,Maluma,25293611,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,10.22.20,
6,What You Know Bout Love,Pop Smoke,23831081,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,10.22.20,
7,Blinding Lights,The Weeknd,22102181,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,10.22.20,
8,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,22098488,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,10.22.20,
9,Holy (feat. Chance The Rapper),Justin Bieber,22005534,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,10.22.20,
10,Watermelon Sugar,Harry Styles,20396240,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,10.22.20,
11,Lonely (with benny blanco),Justin Bieber,19881258,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,10.22.20,
12,Head & Heart (feat. MNEK),Joel Corry,18563482,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,10.22.20,
13,you broke me first,Tate McRae,18032627,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,10.22.20,
14,ROCKSTAR (feat. Roddy Ricch),DaBaby,17013107,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,10.22.20,
15,Relación - Remix,Sech,16473176,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,10.22.20,
16,Laugh Now Cry Later (feat. Lil Durk),Drake,15971530,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,10.22.20,
17,Heather,Conan Gray,15619040,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,10.22.20,
18,Savage Love (Laxed - Siren Beat),Jawsh 685,15472443,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,10.22.20,
19,Wonder,Shawn Mendes,15314990,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,10.22.20,
20,Put Your Records On,Ritt Momney,15057507,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,10.22.20,
21,Dreams - 2004 Remaster,Fleetwood Mac,14610444,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,10.22.20,
22,Lovesick Girls,BLACKPINK,13991071,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,10.22.20,
23,La Tóxica,Farruko,13878349,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,10.22.20,
24,Roses - Imanbek Remix,SAINt JHN,13861936,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5,10.22.20,
25,Ice Cream (with Selena Gomez),BLACKPINK,13690652,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,10.22.20,
26,Someone You Loved,Lewis Capaldi,13640778,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,10.22.20,
27,La Curiosidad,Jay Wheeler,13464827,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,10.22.20,
28,Vida de Rico,Camilo,13301571,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F,10.22.20,
29,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,13123022,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,10.22.20,
30,Take You Dancing,Jason Derulo,12799903,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3,10.22.20,
31,Breaking Me,Topic,12608365,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,10.22.20,
32,Se Te Nota (with Guaynaa),Lele Pons,12606670,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu,10.22.20,
33,POPSTAR (feat. Drake),DJ Khaled,12596721,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,10.22.20,
34,"Ay, DiOs Mío!",KAROL G,12414344,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776,10.22.20,
35,Before You Go,Lewis Capaldi,12401021,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,10.22.20,
36,Dance Monkey,Tones And I,12177487,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,10.22.20,
37,Una Locura,Ozuna,11720243,https://open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,10.22.20,
38,Midnight Sky,Miley Cyrus,11661129,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB,10.22.20,
39,Mood Swings (feat. Lil Tjay),Pop Smoke,11602917,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,10.22.20,
40,Despeinada,Ozuna,11569898,https://open.spotify.com/track/0JAZWvvqttGFm4UMDsPQXC,10.22.20,
41,Come & Go (with Marshmello),Juice WRLD,11439154,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,10.22.20,
42,Tattoo - Remix with Camilo,Rauw Alejandro,11191364,https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S,10.22.20,
43,How You Like That,BLACKPINK,11092342,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,10.22.20,
44,La Jeepeta - Remix,Nio Garcia,10967018,https://open.spotify.com/track/6bvfJf4KjonPMuPfGfy3S2,10.22.20,
45,Don't Start Now,Dua Lipa,10333334,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,10.22.20,
46,Jeans,Justin Quiles,10271880,https://open.spotify.com/track/3GtnId3Cm1Xa6joCj08nzW,10.22.20,
47,Wishing Well,Juice WRLD,10268853,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,10.22.20,
48,death bed (coffee for your head),Powfu,10121131,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,10.22.20,
49,Daisy,Ashnikko,9734400,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk,10.22.20,
50,Mi Cuarto,Jerry Di,9649905,https://open.spotify.com/track/6fmQjRuo7XvRFCK2qex5hQ,10.22.20,
51,Levitating (feat. DaBaby),Dua Lipa,9482946,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr,10.22.20,
52,Caramelo,Ozuna,9329939,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo,10.22.20,
53,Rain On Me (with Ariana Grande),Lady Gaga,9107355,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,10.22.20,
54,Blueberry Faygo,Lil Mosey,9087300,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,10.22.20,
55,Go Crazy,Chris Brown,9055428,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,10.22.20,
56,Circles,Post Malone,8962685,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,10.22.20,
57,Parce (feat. Justin Quiles),Maluma,8790582,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ,10.22.20,
58,Pretty Savage,BLACKPINK,8786880,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,10.22.20,
59,my ex's best friend (with blackbear),Machine Gun Kelly,8749008,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,10.22.20,
